DATE,T_mean,T_min,T_max,Po_mean,Po_min,Po_max,P_mean,P_min,P_max,Pa_mean,Pa_min,Pa_max,U_mean,U_min,U_max,Ff_mean,Ff_min,Ff_max,ff10_mean,ff10_min,ff10_max,ff3_mean,ff3_min,ff3_max,Tn_mean,Tn_min,Tn_max,Tx_mean,Tx_min,Tx_max,Td_mean,Td_min,Td_max,RRR_sum
2021-07-30,24.6125,22.8,26.6,729.3625,728.4,730.3,749.45,748.6,750.4,-0.2375,-0.9,0.3,95.0,79.0,100.0,1.5,0,3,0.0,0.0,0.0,4.875,4.0,6.0,23.9,22.5,24.5,29.516666666666666,26.9,31.3,23.7125,22.7,25.2,56.2
2021-07-31,25.55,23.2,29.2,727.025,726.1,727.8,747.075,746.2,747.9,-0.1625,-0.8,0.5,89.375,74.0,100.0,2.875,1,6,0.0,0.0,0.0,10.8,5.0,13.0,22.5375,22.5,22.8,29.142857142857142,26.9,30.2,23.525,22.7,24.9,200.0
2021-08-01,24.825,22.1,28.5,729.7,727.3,731.8,749.8375,747.4,752.0,0.5875,-0.3,1.4,90.5,77.0,100.0,2.5,2,3,0.0,0.0,0.0,7.25,5.0,12.0,22.3875,22.1,22.6,29.47142857142857,28.7,30.2,23.075,21.3,24.1,10.1
2021-08-02,19.475,18.0,20.7,732.15,731.5,732.7,752.6,752.2,753.1,-0.0375,-0.6,0.3,100.0,100.0,100.0,2.875,1,5,0.0,0.0,0.0,7.75,7.0,8.0,19.35,18.0,20.7,27.25,22.0,29.0,19.475,18.0,20.7,116.0
2021-08-03,21.15,17.8,24.4,733.8375,732.7,734.5,754.4375,753.3,755.1,0.3125,-0.6,1.2,91.625,80.0,100.0,2.5,1,4,0.0,0.0,0.0,7.5,6.0,8.0,17.7125,17.7,17.8,22.942857142857143,20.6,24.4,19.675,17.8,21.4,37.4
2021-08-04,23.35,20.4,25.1,732.975,731.8,734.2,753.3375,752.0,754.6,-0.275,-1.0,0.3,90.0,84.0,100.0,2.75,1,4,0.0,0.0,0.0,8.25,5.0,10.0,19.514285714285712,17.7,20.2,25.025,24.4,25.5,21.5625,20.2,22.2,0.0
2021-08-05,24.2125,22.4,26.4,730.875,730.2,731.3,751.15,750.4,751.6,-0.0624999999999999,-0.7,0.8,87.875,81.0,94.0,3.625,3,5,0.0,0.0,0.0,10.0,8.0,12.0,22.175,20.3,22.8,26.3875,25.5,27.0,22.0375,21.0,23.1,0.0
2021-08-06,22.8125,20.2,26.7,731.65,731.2,732.3,751.975,751.4,752.7,0.125,-0.6,0.9,91.25,73.0,100.0,2.25,0,3,0.0,0.0,0.0,7.5,6.0,10.0,20.825,20.1,21.1,27.1625,26.8,27.5,21.1875,20.2,22.2,0.0
2021-08-07,23.4375,19.5,28.3,733.6375,732.4,734.8,754.025,752.7,755.2,0.3125,-0.7,1.0,82.5,55.0,100.0,1.625,0,3,0.0,0.0,0.0,4.666666666666667,4.0,6.0,19.425,19.4,19.6,28.1,27.5,28.8,19.85,18.4,21.4,0.0
2021-08-08,24.342857142857145,18.7,30.2,734.8714285714286,734.5,735.4,755.2285714285714,754.9,755.8,0.1833333333333333,-0.3,0.6,78.0,47.0,100.0,1.1428571428571428,0,2,0.0,0.0,0.0,4.5,3.0,5.0,18.471428571428568,18.4,18.9,29.75714285714286,28.8,30.5,19.557142857142857,17.6,22.3,0.0
2021-08-09,24.9875,19.7,29.8,733.475,732.2,734.8,753.7125,752.5,755.0,-0.2625,-1.1,1.0,76.25,51.0,100.0,2.25,0,3,0.0,0.0,0.0,6.166666666666667,5.0,7.0,18.8875,18.4,19.0,30.275,29.9,30.5,20.0125,18.6,21.0,0.0
2021-08-10,21.5375,19.6,25.8,734.325,732.8,735.5,754.775,753.1,756.1,0.3,-0.6,1.3,93.375,68.0,100.0,1.625,0,3,0.0,0.0,0.0,7.75,6.0,9.0,19.4375,19.0,19.5,28.7,26.5,29.9,20.3,19.4,21.2,21.0
2021-08-11,20.3125,19.0,23.6,736.3875,735.8,736.9,757.0375,756.3,757.6,0.2142857142857142,-0.5,0.6,96.875,85.0,100.0,1.125,0,2,0.0,0.0,0.0,4.6,3.0,6.0,19.225,18.9,19.5,25.380000000000003,23.7,26.5,19.7625,19.0,20.9,133.0
2021-08-12,18.8375,18.3,20.0,736.975,736.6,737.5,757.725,757.3,758.3,0.075,-0.6,0.6,100.0,100.0,100.0,2.375,2,3,0.0,0.0,0.0,6.625,5.0,8.0,18.3375,18.3,18.5,21.94,21.4,23.7,18.8375,18.3,20.0,207.0
2021-08-13,19.4125,17.8,22.5,736.825,736.3,737.2,757.55,756.9,757.9,6.938893903907228e-18,-0.5,0.4,94.875,83.0,100.0,1.75,1,3,0.0,0.0,0.0,6.0,4.0,7.0,17.8125,17.1,18.3,23.14,22.1,23.4,18.5375,17.8,19.5,23.1
2021-08-14,19.4625,15.8,23.4,737.525,736.9,738.4,758.2875,757.6,759.1,0.15,-0.5,1.0,91.5,74.0,100.0,0.875,0,1,0.0,0.0,0.0,4.0,2.0,7.0,15.6,15.6,15.6,23.45,22.9,23.7,17.925,15.8,19.2,0.0
2021-08-15,21.025,16.0,25.6,739.85,738.6,740.8,760.5875,759.4,761.5,0.3,-0.5,0.9,88.375,64.0,100.0,1.0,0,2,0.0,0.0,0.0,4.571428571428571,3.0,5.0,15.5125,15.5,15.6,25.0375,23.7,26.5,18.775,16.0,20.4,0.0
2021-08-16,20.25,18.9,24.0,740.45,739.9,741.0,761.1375,760.6,761.6,-0.075,-0.9,0.3,97.875,83.0,100.0,1.0,0,2,0.0,0.0,0.0,4.5,3.0,5.0,17.8125,15.5,18.5,26.185714285714287,25.2,26.5,19.8625,18.9,20.9,101.0
2021-08-17,20.1875,18.9,22.2,739.325,738.6,740.1,760.075,759.3,760.9,-0.1624999999999999,-0.8,0.4,96.0,85.0,100.0,1.5,1,3,0.0,0.0,0.0,7.285714285714286,3.0,10.0,18.7625,18.5,18.8,23.24,22.2,23.5,19.5,18.9,20.0,26.0
2021-08-18,21.3875,18.4,25.7,738.4875,737.6,739.3,759.1625,758.2,760.0,-0.1,-1.3,0.7,91.75,71.0,100.0,1.25,1,2,0.0,0.0,0.0,4.0,3.0,5.0,17.9625,17.9,18.4,25.0,23.5,26.7,19.825,18.4,20.8,0.1
2021-08-19,23.8875,20.7,27.9,737.3,736.5,738.3,757.7625,756.9,758.8,-0.175,-0.8,0.4,81.25,59.0,98.0,2.0,0,4,0.0,0.0,0.0,3.6666666666666665,3.0,4.0,18.9875,17.9,19.7,27.75,26.7,28.8,20.1375,19.0,21.3,0.0
2021-08-20,22.225,20.2,25.0,736.1875,735.6,736.6,756.65,756.1,757.1,-0.1375,-0.6,0.3,82.875,68.0,99.0,2.5,2,4,0.0,0.0,0.0,7.333333333333333,6.0,8.0,19.1125,19.0,19.9,27.557142857142857,25.0,28.8,19.0375,17.0,20.8,2.6
2021-08-21,19.875,18.7,21.5,732.4875,731.2,734.9,752.9875,751.7,755.4,-0.5142857142857142,-1.0,0.0,98.875,94.0,100.0,1.375,0,2,0.0,0.0,0.0,5.0,4.0,6.0,19.25,18.6,19.6,23.928571428571427,22.5,25.0,19.6875,18.7,20.5,189.0
2021-08-22,22.2625,16.9,26.7,731.375,730.6,731.9,751.8375,751.1,752.5,-0.0374999999999999,-0.8,0.8,80.125,56.0,100.0,2.5,2,3,0.0,0.0,0.0,6.75,4.0,8.0,16.8875,16.7,18.2,24.8875,22.5,26.9,18.25,16.2,20.3,39.2
2021-08-23,23.8875,20.1,28.0,731.925,731.2,733.2,752.1875,751.4,753.6,0.2875,-0.5,1.2,88.0,72.0,100.0,3.125,1,5,0.0,0.0,0.0,14.142857142857142,13.0,15.0,18.6,16.7,19.2,27.575,26.9,28.3,21.6375,18.9,23.1,31.0
2021-08-24,22.4875,17.8,27.5,729.3,726.4,732.0,749.5875,746.6,752.3,-0.5875,-1.9,1.2,90.125,71.0,100.0,2.375,0,4,0.0,0.0,0.0,9.833333333333334,7.0,12.0,17.8875,17.8,18.5,28.2625,28.2,28.3,20.6125,17.8,22.9,69.2
2021-08-25,21.6,18.8,25.3,731.1625,729.2,732.7,751.55,749.5,753.3,0.4875,-0.3,1.2,86.25,73.0,99.0,2.25,1,3,0.0,0.0,0.0,10.25,7.0,12.0,19.025,17.8,19.8,27.47142857142857,26.5,28.2,19.1,16.6,20.7,24.0
2021-08-26,21.225,18.3,25.7,733.6,732.4,734.3,754.125,752.8,754.9,0.2375,-0.4,0.9,78.75,53.0,90.0,3.25,2,5,0.0,0.0,0.0,10.166666666666666,8.0,11.0,18.175,18.1,18.5,26.2,25.9,26.5,17.15,15.4,18.6,0.0
2021-08-27,20.75,18.7,23.4,733.65,733.3,734.4,754.175,753.8,754.9,0.0124999999999999,-0.8,0.5,74.375,53.0,97.0,4.375,3,6,0.0,0.0,0.0,10.2,8.0,12.0,18.325,18.1,18.4,25.257142857142856,24.4,25.9,15.7,13.3,18.3,0.0
2021-08-28,19.9875,16.2,23.3,735.475,734.2,736.6,756.1125,754.8,757.2,0.2749999999999999,-0.2,0.7,71.125,56.0,86.0,3.75,2,6,0.0,0.0,0.0,10.571428571428571,9.0,12.0,16.275000000000002,16.1,17.4,24.25,24.0,24.4,14.375,13.1,16.4,0.0
2021-08-29,18.8625,17.0,21.6,737.225,736.3,738.1,757.9625,757.0,758.9,0.1625,-0.4,0.9,82.75,66.0,100.0,1.875,1,3,0.0,0.0,0.0,8.571428571428571,6.0,10.0,16.425,16.1,16.6,23.55,22.9,24.0,15.6625,12.7,17.7,46.0
2021-08-30,18.425,15.4,22.8,740.4125,738.0,742.3,761.3125,758.8,763.3,0.55,0.1,1.1,74.25,48.0,91.0,2.25,1,4,0.0,0.0,0.0,8.375,6.0,10.0,15.2625,13.8,16.4,23.0,22.8,23.2,13.3125,11.2,15.1,2.0
2021-08-31,19.8125,14.3,25.6,741.825,740.8,742.9,762.6875,761.5,763.9,-0.1875,-0.9,0.4,74.75,50.0,98.0,1.5,1,2,0.0,0.0,0.0,4.0,4.0,4.0,12.2875,12.2,12.9,24.9375,23.2,26.6,14.6,12.8,17.7,0.0
2021-09-01,21.85,15.4,27.3,739.2625,738.2,740.3,759.9375,758.8,761.1,-0.3,-1.0,0.5,78.375,49.0,100.0,1.5,0,3,0.0,0.0,0.0,4.142857142857143,3.0,5.0,14.675,12.2,15.1,27.1125,26.6,27.7,17.4,15.4,19.4,0.0
2021-09-02,21.5625,15.0,27.3,736.925,735.6,738.1,757.475,756.2,758.7,-0.2875,-1.2,0.3,71.5,40.0,100.0,1.625,1,3,0.0,0.0,0.0,5.6,4.0,6.0,15.0125,15.0,15.1,27.5875,27.4,27.7,15.275,12.5,17.3,0.0
2021-09-03,21.0875,15.0,26.6,737.1375,735.9,739.1,757.75,756.4,759.7,0.375,-0.4,1.5,73.75,42.0,100.0,1.375,0,2,0.0,0.0,0.0,4.833333333333333,4.0,6.0,14.775,14.7,15.0,27.9,27.4,28.4,15.15,12.1,18.3,0.0
2021-09-04,21.8,15.1,27.8,741.05,739.5,742.3,761.7875,760.2,763.0,0.4,-0.3,1.0,70.375,40.0,100.0,1.0,0,2,0.0,0.0,0.0,4.142857142857143,3.0,5.0,14.775,14.7,14.8,28.4,28.4,28.4,15.375,13.0,19.1,0.0
2021-09-05,21.7375,17.0,27.3,743.7875,742.6,744.8,764.5125,763.2,765.7,0.3,-0.7,1.0,71.625,45.0,88.0,1.5,1,3,0.0,0.0,0.0,4.833333333333333,4.0,5.0,16.4,14.8,16.9,28.15,27.8,28.4,15.9125,14.3,17.5,0.0
2021-09-06,20.3875,17.4,23.9,742.8375,741.3,744.4,763.6125,762.1,765.1,-0.375,-1.1,0.8,85.5,68.0,100.0,1.625,1,2,0.0,0.0,0.0,5.285714285714286,4.0,6.0,16.7,16.7,16.7,26.642857142857142,24.6,27.8,17.6875,16.4,20.1,7.0
2021-09-07,16.85,15.3,19.4,738.2625,736.9,740.5,759.15,757.9,761.3,-0.575,-1.2,0.2,96.875,85.0,100.0,1.125,0,2,0.0,0.0,0.0,5.75,5.0,6.0,15.4125,15.2,16.9,22.75714285714286,19.8,24.6,16.325,15.3,16.9,36.0
2021-09-08,17.8875,11.0,23.3,735.6,734.2,736.6,756.4875000000001,755.1,757.7,-0.175,-1.3,1.4,79.25,44.0,100.0,2.0,0,3,0.0,0.0,0.0,6.125,3.0,10.0,10.9,10.7,12.2,21.975,19.8,24.1,13.4875,10.1,16.8,21.4
2021-09-09,15.8875,14.1,17.8,736.8875,735.5,738.7,757.8,756.4,759.7,0.1624999999999999,-3.2,1.7,97.625,86.0,100.0,3.0,1,6,0.0,0.0,0.0,9.25,9.0,10.0,13.25,10.7,14.1,22.685714285714287,19.7,24.1,15.4875,14.1,16.7,215.0
2021-09-10,16.475,12.1,20.9,737.35,736.9,737.9,758.3249999999999,757.8,758.9,0.0375,-0.8,0.9,89.75,73.0,100.0,2.25,0,4,0.0,0.0,0.0,8.142857142857142,8.0,9.0,14.025,11.8,14.7,20.5625,19.6,21.5,14.625,12.1,15.9,41.0
2021-09-11,15.4375,8.4,19.9,736.7375,735.0,740.0,757.6875,755.8,761.2,0.3375,-1.3,2.0,77.625,47.0,100.0,2.125,0,4,0.0,0.0,0.0,8.0,5.0,10.0,11.2625,8.2,11.7,21.1625,20.6,21.5,10.9875,7.4,15.0,6.0
2021-09-12,14.1875,6.7,20.5,741.6375,740.3,742.6,762.9375,761.6,763.9,0.175,-0.7,1.2,71.375,42.0,100.0,1.125,0,2,0.0,0.0,0.0,5.2,2.0,6.0,6.625,6.5,7.3,20.6375,20.6,20.7,8.3125,6.7,10.9,0.0
2021-09-13,15.7,11.3,20.1,742.4125,741.3,744.6,763.5625,762.4,765.8,0.4,-0.2,1.2,88.0,76.0,100.0,1.625,0,3,0.0,0.0,0.0,5.428571428571429,4.0,6.0,10.6625,6.5,12.2,20.61428571428572,20.5,20.7,13.6,10.4,15.9,4.1
2021-09-14,16.5,9.3,22.4,745.5,744.8,746.2,766.7625,766.1,767.5,0.1625,-1.0,1.0,76.75,44.0,100.0,1.375,0,3,0.0,0.0,0.0,4.333333333333333,3.0,6.0,9.4125,9.3,10.2,21.8125,20.5,23.2,11.6125,9.3,15.8,0.0
2021-09-15,18.2,11.6,22.9,742.8,739.5,745.4,763.8125,760.3,766.6,-0.7999999999999999,-1.7,0.0,66.125,38.0,100.0,1.75,1,3,0.0,0.0,0.0,5.142857142857143,3.0,6.0,10.366666666666667,9.3,10.9,23.25,23.2,23.3,10.925,7.8,12.9,0.0
2021-09-16,15.525,11.9,18.3,739.7875,739.0,741.4,760.7625,759.7,762.6,0.05,-0.5,0.4,96.0,80.0,100.0,1.5,0,3,0.0,0.0,0.0,7.166666666666667,5.0,8.0,13.1375,10.9,14.3,22.05,19.3,23.3,14.85,11.9,16.3,27.0
2021-09-17,15.9,8.5,23.5,740.5375,739.1,741.7,761.6625,760.2,762.8,-0.035416666666666596,-0.95,0.9,77.5,38.0,100.0,1.125,0,2,0.0,0.0,0.0,3.8333333333333335,2.0,5.0,8.4125,8.2,9.6,21.4125,17.8,24.1,10.75,8.4,16.6,0.0
2021-09-18,19.58333333333333,14.2,25.7,741.1833333333334,739.9,742.0,762.1166666666667,760.8,763.0,-0.035416666666666596,-0.95,0.9,69.16666666666667,39.0,94.0,1.8333333333333333,1,3,0.0,0.0,0.0,5.2,4.0,6.0,9.616666666666667,8.2,9.9,25.266666666666666,24.1,25.9,12.983333333333334,10.7,15.2,0.0
2021-09-19,20.157142857142865,15.8,25.6,741.0714285714286,740.4,742.0,761.9142857142857,761.1,763.0,-0.035416666666666596,-0.95,0.9,67.85714285714286,44.0,92.0,2.0,1,3,0.0,0.0,0.0,6.285714285714286,5.0,8.0,12.328571428571433,9.9,13.3,25.87142857142857,25.8,25.9,13.457142857142856,11.7,14.8,0.0
2021-09-20,15.4,13.5,17.3,738.1142857142858,733.9,741.5,759.157142857143,754.8,762.4,-0.035416666666666596,-0.95,0.9,94.42857142857144,83.0,100.0,2.142857142857143,1,3,0.0,0.0,0.0,7.333333333333333,7.0,8.0,12.642857142857142,12.5,13.5,23.1,18.0,25.8,14.485714285714286,11.9,16.7,27.0
2021-09-21,16.175,14.6,19.4,727.5875,725.9,731.5,748.3,746.5,752.4,-0.035416666666666596,-0.95,0.9,97.625,87.0,100.0,2.875,2,4,0.0,0.0,0.0,9.333333333333334,8.0,12.0,13.925,12.5,14.5,20.485714285714288,18.0,22.0,15.775,14.1,17.8,67.2
2021-09-22,13.4,12.8,13.9,731.7375000000001,727.6,737.1,752.6875,748.3,758.2,-0.035416666666666596,-0.95,0.9,100.0,100.0,100.0,1.875,0,3,0.0,0.0,0.0,7.571428571428571,7.0,8.0,13.0625,12.8,13.5,18.6,14.9,22.0,13.4,12.8,13.9,7.2
2021-09-23,14.1375,8.3,19.3,743.1,738.6,746.2,764.4375,759.7,767.8,-0.035416666666666596,-0.95,0.9,85.25,54.0,100.0,1.875,0,3,0.0,0.0,0.0,6.857142857142857,6.0,8.0,11.7875,8.3,12.8,17.162499999999998,14.1,19.7,11.2375,8.3,14.1,4.4
2021-09-24,13.625,6.5,20.5,746.85,746.0,748.0,768.3,767.3,769.6,-0.035416666666666596,-0.95,0.9,78.625,33.0,100.0,1.0,0,2,0.0,0.0,0.0,3.6,3.0,5.0,5.875,5.7,6.9,20.15,19.7,20.6,8.925,3.7,12.5,0.0
2021-09-25,15.5125,14.8,15.8,746.5375,746.0,747.2,767.8375,767.1,768.7,-0.035416666666666596,-0.95,0.9,98.875,91.0,100.0,1.375,1,2,0.0,0.0,0.0,6.0,5.0,7.0,9.766666666666667,5.7,11.8,18.55,15.9,20.6,15.325,13.9,15.8,38.0
2021-09-26,18.5875,15.9,22.4,744.075,741.4,746.2,765.15,762.3,767.5,-0.035416666666666596,-0.95,0.9,94.375,82.0,100.0,1.5,0,3,0.0,0.0,0.0,4.333333333333333,3.0,5.0,15.516666666666666,15.1,15.8,20.2375,16.0,23.5,17.6125,15.9,20.4,2.4
2021-09-27,18.5,16.0,21.2,740.175,739.5,740.8,761.0125,760.3,761.8,-0.035416666666666596,-0.95,0.9,91.5,81.0,100.0,2.5,2,4,0.0,0.0,0.0,7.666666666666667,5.0,9.0,16.62857142857143,15.9,17.1,22.82,21.8,23.5,17.025,16.0,18.0,6.0
2021-09-28,18.2375,15.6,22.0,737.3125,734.7,740.0,758.15,755.4,760.9,-0.035416666666666596,-0.95,0.9,86.25,71.0,100.0,2.875,2,4,0.0,0.0,0.0,6.833333333333333,5.0,10.0,15.1,15.1,15.1,22.2,21.8,22.7,15.75,14.8,16.6,0.0
2021-09-29,13.8875,6.3,17.1,736.4875,734.8,738.4,757.5,755.5,759.9,-0.035416666666666596,-0.95,0.9,76.0,45.0,100.0,2.375,0,4,0.0,0.0,0.0,8.666666666666666,8.0,9.0,12.575,6.3,15.6,21.4,17.8,22.7,9.1125,3.0,15.5,0.8
2021-09-30,9.6625,4.1,16.5,737.1875,735.4,738.5,758.6,756.8,760.0,-0.035416666666666596,-0.95,0.9,70.75,38.0,100.0,1.25,0,3,0.0,0.0,0.0,5.166666666666667,4.0,7.0,3.5625,3.5,4.0,17.25,17.0,17.4,3.4375,0.7,6.0,0.0
2021-10-01,8.075,2.6,14.9,738.3375,737.5,739.1,759.9375,759.1,760.7,-0.035416666666666596,-0.95,0.9,74.875,41.0,100.0,1.375,0,3,0.0,0.0,0.0,6.166666666666667,4.0,7.0,2.7125000000000004,2.3,3.2,16.5875,15.9,17.0,2.75,-0.9,6.4,0.0
2021-10-02,10.757142857142856,1.2,18.3,738.157142857143,736.4,739.2,759.6714285714286,757.5,760.9,-0.035416666666666596,-0.95,0.9,57.57142857142857,28.0,100.0,2.0,1,3,0.0,0.0,0.0,5.75,4.0,9.0,0.95,0.9,1.2,17.17142857142857,15.9,19.1,1.0571428571428572,-0.5,2.3,0.0
2021-10-03,17.1875,10.7,24.2,736.5875,733.5,742.0,757.4625,754.3,763.0,-0.035416666666666596,-0.95,0.9,53.625,28.0,88.0,3.5,0,6,0.0,0.0,0.0,12.333333333333334,9.0,14.0,12.433333333333332,10.7,13.2,22.82857142857143,19.1,24.6,6.9375,2.8,16.4,0.0
2021-10-04,9.225,5.4,13.4,747.3125,743.3,749.8,768.9875,764.5,771.6,-0.035416666666666596,-0.95,0.9,76.75,48.0,99.0,1.5,0,3,0.0,0.0,0.0,7.666666666666667,7.0,11.0,5.237500000000001,4.9,7.3,19.06,14.0,24.6,4.8625,1.9,6.5,0.0
2021-10-05,10.3375,6.2,16.4,749.3625000000001,748.6,750.2,771.1,770.1,772.1,-0.035416666666666596,-0.95,0.9,63.875,30.0,95.0,0.75,0,3,0.0,0.0,0.0,5.25,3.0,6.0,6.675,4.9,7.5,15.457142857142856,14.0,16.6,2.9125,-1.2,5.5,0.0
2021-10-06,10.125,3.5,13.9,747.375,744.3,750.1,769.1,765.8,771.8,-0.035416666666666596,-0.95,0.9,55.75,34.0,99.0,1.875,1,3,0.0,0.0,0.0,6.666666666666667,2.0,8.0,3.1125,2.6,5.8,15.8125,14.5,16.6,0.7,-2.2,4.8,0.0
2021-10-07,9.2625,4.0,16.1,743.775,742.9,744.6,765.45,764.5,766.2,-0.035416666666666596,-0.95,0.9,62.125,26.0,92.0,1.25,0,2,0.0,0.0,0.0,6.2,4.0,8.0,2.75,2.6,2.8,15.475,14.5,16.5,1.1125,-3.4,3.4,0.0
2021-10-08,12.4875,2.9,19.9,745.8625,745.2,746.9,767.45,766.6,768.5,-0.035416666666666596,-0.95,0.9,53.25,25.0,99.0,1.5,0,2,0.0,0.0,0.0,4.5,4.0,5.0,2.7125000000000004,2.7,2.8,18.5625,16.5,20.5,1.75,-0.7,2.8,0.6
2021-10-09,15.1625,11.7,18.5,741.675,737.0,745.4,762.8625,757.9,766.6,-0.035416666666666596,-0.95,0.9,86.125,53.0,100.0,3.0,2,6,0.0,0.0,0.0,5.8,4.0,9.0,8.1625,2.7,11.7,19.942857142857143,19.2,20.5,12.6125,3.5,16.4,30.3
2021-10-10,11.3,6.7,14.5,741.1875,737.2,744.9,762.5375,758.3,766.6,-0.035416666666666596,-0.95,0.9,50.875,34.0,88.0,4.5,2,6,0.0,0.0,0.0,13.75,13.0,14.0,9.325,6.7,11.7,17.7625,16.5,19.2,0.8999999999999999,-2.7,12.5,5.1
2021-10-11,7.5625,0.3,15.7,747.8625,745.8,749.4,769.775,767.5,771.3,-0.035416666666666596,-0.95,0.9,66.625,29.0,98.0,1.5,1,3,0.0,0.0,0.0,7.571428571428571,5.0,14.0,0.4375,-0.1,3.8,15.0,13.9,16.0,0.325,-2.3,3.2,0.0
2021-10-12,9.3125,1.3,18.4,749.6,748.6,750.9,771.5125,770.4,772.9,-0.035416666666666596,-0.95,0.9,67.25,23.0,100.0,1.375,0,3,0.0,0.0,0.0,4.0,2.0,5.0,0.725,-0.1,1.0,17.725,16.0,19.6,1.5,-3.1,5.2,0.1
2021-10-13,14.225,8.0,19.3,745.5125,742.7,748.5,766.975,763.9,770.1,-0.035416666666666596,-0.95,0.9,62.75,34.0,86.0,2.75,2,5,0.0,0.0,0.0,7.333333333333333,3.0,12.0,3.6375,1.0,4.5,19.8,19.6,20.0,6.575,3.1,11.5,0.0
2021-10-14,11.228571428571428,4.3,16.4,743.8142857142857,742.8,745.6,765.2142857142857,763.9,767.4,-0.035416666666666596,-0.95,0.9,72.71428571428571,33.0,99.0,2.142857142857143,1,4,0.0,0.0,0.0,9.0,8.0,12.0,8.671428571428573,4.3,11.4,18.485714285714288,16.5,20.0,5.542857142857144,0.1,11.4,0.0
2021-10-15,6.8875,0.5,12.9,746.3875,744.7,748.8,768.2375,766.4,770.8,-0.035416666666666596,-0.95,0.9,51.25,22.0,87.0,3.625,1,7,0.0,0.0,0.0,8.0,4.0,14.0,2.4000000000000004,0.5,2.7,16.05,15.3,16.5,-3.5375,-14.4,3.6,0.0
2021-10-16,-0.9375,-3.7,2.2,749.9375,748.8,750.8,772.5375,770.9,773.6,-0.035416666666666596,-0.95,0.9,43.75,26.0,56.0,3.75,2,6,0.0,0.0,0.0,11.166666666666666,10.0,12.0,-2.942857142857143,-3.7,-2.4,6.675,2.9,15.3,-12.1,-15.3,-10.0,0.0
2021-10-17,2.25,-5.5,7.7,745.9499999999999,742.2,749.8,768.4,764.2,772.6,-0.035416666666666596,-0.95,0.9,39.25,19.0,65.0,3.25,2,6,0.0,0.0,0.0,9.166666666666666,5.0,11.0,-5.771428571428571,-5.9,-5.3,5.7125,2.9,8.2,-11.3375,-14.5,-6.7,0.0
2021-10-18,2.6,-2.8,6.2,744.225,740.3,749.1,766.3375,762.1,771.7,-0.035416666666666596,-0.95,0.9,63.25,49.0,94.0,2.25,1,4,0.0,0.0,0.0,9.142857142857142,9.0,10.0,-0.0399999999999999,-2.8,1.1,8.0,7.8,8.2,-4.0,-8.9,0.6,0.2
2021-10-19,-0.4625000000000001,-7.5,6.3,748.95,747.1,750.7,771.5875,769.6,773.3,-0.035416666666666596,-0.95,0.9,61.5,31.0,91.0,1.5,0,3,0.0,0.0,0.0,6.5,3.0,9.0,-7.65,-7.8,-6.7,7.3375,5.3,7.8,-8.0125,-9.6,-6.2,0.0
2021-10-20,3.3625000000000003,-2.3,11.0,745.6625,744.5,747.1,767.9375,766.6,769.5,-0.035416666666666596,-0.95,0.9,49.625,28.0,77.0,1.75,0,3,0.0,0.0,0.0,7.166666666666667,5.0,8.0,-4.371428571428571,-7.8,-3.8,9.728571428571428,7.5,11.1,-6.925,-8.3,-5.8,0.0
2021-10-21,3.3375,-4.0,10.8,745.1875,744.4,746.0,767.4125,766.6,768.1,-0.035416666666666596,-0.95,0.9,58.875,28.0,89.0,1.0,0,2,0.0,0.0,0.0,3.6,2.0,4.0,-4.275,-4.4,-3.5,11.2,11.1,11.3,-5.1875,-7.0,-2.5,0.0
2021-10-22,4.375,-2.5,12.5,747.875,746.4,748.9,770.0875,768.5,771.0,-0.035416666666666596,-0.95,0.9,56.375,25.0,83.0,1.25,0,4,0.0,0.0,0.0,5.666666666666667,2.0,8.0,-3.35,-4.4,-3.0,12.2125,11.3,13.1,-4.7875,-7.0,-2.6,0.0
2021-10-23,7.425000000000001,-1.3,14.4,748.525,747.6,749.5,770.6,769.3,771.8,-0.035416666666666596,-0.95,0.9,46.5,24.0,79.0,2.125,1,4,0.0,0.0,0.0,6.714285714285714,3.0,9.0,-2.175,-3.0,-1.9,13.75,13.1,14.4,-4.6,-5.9,-3.0,0.0
2021-10-24,10.675,6.3,15.5,745.85,744.7,747.3,767.5,766.3,768.9,-0.035416666666666596,-0.95,0.9,54.125,35.0,73.0,2.75,2,4,0.0,0.0,0.0,8.285714285714286,7.0,9.0,5.128571428571428,-1.9,6.3,15.428571428571429,14.4,16.2,1.4,-0.6,4.0,0.0
2021-10-25,11.4,7.8,15.8,742.1,740.6,744.1,763.6,762.0,765.7,-0.035416666666666596,-0.95,0.9,65.875,50.0,76.0,2.625,2,4,0.0,0.0,0.0,8.2,7.0,9.0,6.9,6.3,7.1,16.02857142857143,15.9,16.2,5.075,3.5,6.3,0.0
2021-10-26,8.471428571428572,2.5,13.2,740.5571428571428,739.6,741.9,762.0571428571428,760.9,763.7,-0.035416666666666596,-0.95,0.9,68.0,44.0,81.0,2.142857142857143,1,3,0.0,0.0,0.0,7.333333333333333,6.0,8.0,6.728571428571429,2.4,9.2,14.842857142857143,13.3,15.9,2.5857142857142854,-2.2,7.1,0.0
