NO,DATE,5cm_SM,10cm_SM,20cm_SM,40cm_SM,5cm_ST,10cm_ST,20cm_ST,40cm_ST,Number of nodes used to derive the daily mean of the sample area,Number of observations used to summarize the half hour data into the daily mean,T_mean,T_min,T_max,Po_mean,Po_min,Po_max,P_mean,P_min,P_max,Pa_mean,Pa_min,Pa_max,U_mean,U_min,U_max,Ff_mean,Ff_min,Ff_max,ff10_mean,ff10_min,ff10_max,ff3_mean,ff3_min,ff3_max,Tn_mean,Tn_min,Tn_max,Tx_mean,Tx_min,Tx_max,Td_mean,Td_min,Td_max,RRR_sum,value,cost,dry_risk
246,2021-04-09,0.2259852,0.2933653,0.2682438,0.2207989,2.7825,2.43229,1.84875,0.67708,10,48,5.8875,-3.5,12.3,748.5,747.6,749.6,770.75,769.8,772.0,0.15,-1.3,1.3,27.25,13.0,53.0,1.625,1,2,0.0,0.0,0.0,5.25,3.0,9.0,-3.8125,-3.9,-3.2,10.925,8.4,13.3,-13.15,-15.4,-11.7,0.0,0.2682438,0.01,0
247,2021-04-10,0.2311326,0.2947457,0.267966,0.2208847,4.39292,3.525,2.38708,0.76542,10,48,12.9,6.3,18.5,746.1125,744.1,747.9,767.7125,765.6,769.7,-0.45,-1.7,0.6,25.375,18.0,34.0,3.5,2,5,0.0,0.0,0.0,8.428571428571429,5.0,11.0,2.35,-3.9,5.3,16.3875,13.3,18.8,-6.7625,-12.3,-1.1,0.0,0.267966,0.01,0
248,2021-04-11,0.2346872,0.2970345,0.2684715,0.221881,7.19229,5.89958,3.97229,1.12396,10,48,14.5875,10.8,18.8,744.2,743.5,744.9,765.5,764.8,766.2,-0.15,-0.9,0.3,37.5,30.0,45.0,5.25,3,8,0.0,0.0,0.0,13.625,9.0,16.0,9.4875,6.1,10.7,18.9,18.8,19.0,0.1249999999999999,-1.6,2.3,0.0,0.2684715,0.01,0
249,2021-04-12,0.2369949,0.2977834,0.2689679,0.2247049,6.46292,6.09146,4.75625,1.61812,10,48,8.9375,-1.7,16.2,739.9125,737.5,742.4,761.3125,758.6,763.6,-0.2625,-1.4,2.9,56.0,24.0,94.0,5.0,4,7,0.0,0.0,0.0,17.285714285714285,13.0,19.0,7.25,-1.7,11.0,18.2625,17.1,19.0,-1.1625,-4.4,4.3,18.0,0.2689679,0.01,0
250,2021-04-13,0.2409416,0.299395,0.2688037,0.228664,3.2375,3.44729,3.22188,1.58583,10,48,0.4125,-4.7,3.7,740.6875,738.1,742.1,762.9375,760.2,764.6,-0.4125,-1.2,0.6,50.0,25.0,89.0,3.625,2,6,0.0,0.0,0.0,11.125,10.0,15.0,-4.514285714285714,-4.7,-3.4,7.875,4.5,17.1,-10.175,-14.7,-6.1,12.3,0.2688037,0.01,0
251,2021-04-14,0.2387353,0.2981841,0.2683306,0.2297309,3.51146,3.17125,2.58833,1.30208,10,48,4.9125,0.6,9.3,737.7125,736.6,738.6,759.6625,758.7,760.5,-0.0749999999999999,-1.3,1.6,31.625,13.0,58.0,3.375,1,5,0.0,0.0,0.0,11.0,10.0,12.0,0.0833333333333333,-2.0,0.5,7.45,4.5,9.8,-11.825,-17.7,-6.9,0.0,0.2683306,0.01,0
252,2021-04-15,0.2365956,0.2969123,0.2678274,0.2295561,4.32604,3.63292,2.74479,1.31479,10,48,12.5,5.4,18.8,734.125,731.9,736.6,755.4625,753.1,758.2,-0.575,-2.0,1.0,26.125,20.0,31.0,3.875,2,7,0.0,0.0,0.0,13.333333333333334,5.0,16.0,2.675,0.5,5.2,15.55,9.8,19.4,-6.55,-10.7,-1.6,0.0,0.2678274,0.01,0
253,2021-04-16,0.2370605,0.2965112,0.2678104,0.2295758,4.46438,4.23271,3.42396,1.57,10,48,6.1375,4.0,9.0,731.15,729.7,733.6,752.5625,750.9,755.4,0.0875,-1.8,2.3,53.25,23.0,72.0,6.25,4,8,0.0,0.0,0.0,16.875,15.0,18.0,3.5125,2.7,5.7,17.183333333333334,11.4,19.4,-3.3875,-11.0,0.3,3.7,0.2678104,0.01,0
254,2021-04-17,0.2455326,0.2976498,0.267579,0.22896,3.91812,3.68875,3.03333,1.57708,10,48,3.55,0.2,6.1,737.8875,734.2,741.1,759.8,755.9,763.3,0.9375,0.4,1.8,72.75,51.0,91.0,1.875,0,3,0.0,0.0,0.0,10.125,6.0,16.0,2.3875,0.2,2.7,7.916666666666667,7.0,9.0,-1.15,-5.9,2.9,0.8,0.267579,0.01,0
255,2021-04-18,0.2453947,0.2975138,0.2674091,0.2285126,4.89854,4.09021,3.04479,1.51479,10,48,8.175,-1.5,15.0,738.225,734.1,741.4,760.0125,755.4,763.3,-0.875,-2.4,0.4,55.25,25.0,96.0,2.625,0,4,0.0,0.0,0.0,7.571428571428571,6.0,9.0,-2.028571428571429,-2.1,-1.6,11.6625,7.0,15.7,-2.1375,-4.9,1.1,0.3,0.2674091,0.01,0
256,2021-04-19,0.2452729,0.2982676,0.267805,0.2283666,7.20854,6.07604,4.43792,1.91812,10,48,13.575,8.7,20.8,735.6625,732.1,741.9,756.8375,753.3,763.2,0.975,-1.8,3.0,31.25,23.0,41.0,3.125,2,5,0.0,0.0,0.0,9.875,8.0,12.0,5.871428571428572,0.0,7.3,19.05,15.7,21.7,-3.5,-8.2,-0.5,0.0,0.267805,0.01,0
257,2021-04-20,0.2426669,0.2971107,0.2674422,0.2283643,6.74563,6.13875,5.02125,2.53417,10,48,11.225,1.4,16.3,743.8125,742.7,745.1,765.3375,764.2,766.6,0.1249999999999999,-1.3,1.5,25.875,13.0,57.0,1.75,1,3,0.0,0.0,0.0,7.6,5.0,12.0,2.071428571428572,1.2,7.1,20.0375,17.4,21.7,-9.3375,-12.2,-5.5,0.0,0.2674422,0.01,0
258,2021-04-21,0.2403987,0.2990058,0.2619654,0.2294775,6.53333,5.60604,4.42792,2.33417,10,48,18.6875,11.6,25.5,741.4875,739.9,742.3,762.5625,760.8,763.6,-0.075,-1.7,1.4,26.0,17.0,37.0,4.125,2,7,0.0,0.0,0.0,11.0,6.0,14.0,9.385714285714286,1.2,11.3,22.3375,17.4,26.0,-1.6875,-8.7,5.0,0.0,0.2619654,0.01,0
259,2021-04-22,0.231937,0.304872,0.2468913,0.2338725,5.30271,4.75792,3.79958,1.94583,10,48,17.1,13.8,22.3,742.7125,742.0,743.5,763.7,762.8,764.5,0.15,-1.0,0.8,34.0,23.0,55.0,3.5,1,7,0.0,0.0,0.0,12.75,11.0,14.0,12.95,11.6,13.4,24.9875,22.6,26.0,0.5749999999999998,-6.4,7.0,0.5,0.2468913,0.01,0
260,2021-04-23,0.2327545,0.3045354,0.2466301,0.2336968,5.32813,4.87583,4.03208,2.31208,10,48,11.6125,10.5,12.8,747.0375,744.8,748.1,768.525,766.0,769.8,0.575,-0.6,1.4,76.375,51.0,93.0,1.125,1,2,0.0,0.0,0.0,7.5,3.0,13.0,10.7,10.4,11.9,20.8,15.4,22.6,7.4,2.1,9.7,4.7,0.2466301,0.01,0
261,2021-04-24,0.2310498,0.3033783,0.245905,0.2330249,4.36583,4.31563,3.84125,2.47042,10,48,7.3125,1.2,11.4,749.225,747.8,750.9,771.15,769.5,772.9,0.2125,-1.3,1.8,58.5,20.0,96.0,3.0,0,6,0.0,0.0,0.0,9.857142857142858,5.0,11.0,5.637499999999999,1.1,9.0,12.7875,11.6,13.3,-1.825,-10.8,8.9,0.0,0.245905,0.01,0
262,2021-04-25,0.2286421,0.3024797,0.2448523,0.2318861,4.45396,4.08042,3.47646,2.35396,10,48,9.9375,-1.5,17.1,747.325,745.0,749.5,769.2375,766.5,771.6,-0.6000000000000001,-2.4,0.5,30.875,13.0,65.0,1.875,1,3,0.0,0.0,0.0,9.375,4.0,12.0,-1.5166666666666668,-1.6,-1.1,15.125,11.6,17.9,-8.925,-11.5,-6.3,0.0,0.2448523,0.01,0
263,2021-04-26,0.2266398,0.3023333,0.2449333,0.2313789,5.22167,4.71271,3.91667,2.49854,10,48,15.6125,8.3,21.2,739.7125,736.7,743.8,760.8874999999999,757.8,765.3,-1.0125,-2.4,0.2,22.125,10.0,36.0,3.75,2,5,0.0,0.0,0.0,8.428571428571429,5.0,11.0,3.0571428571428574,-1.6,4.9,20.125,17.9,22.4,-7.399999999999999,-12.2,-1.1,0.0,0.2449333,0.01,0
264,2021-04-27,0.2245622,0.3017448,0.2450425,0.2312528,5.56271,5.18937,4.42021,2.82813,10,48,12.15,9.9,15.8,734.9,733.5,736.6,755.9625,754.8,757.5,-0.3125,-1.4,0.7,63.5,44.0,84.0,3.875,2,6,0.0,0.0,0.0,13.166666666666666,12.0,14.0,9.525,4.9,11.0,21.0,17.1,22.4,5.0625,1.5,7.4,2.9,0.2450425,0.01,0
265,2021-04-28,0.2217882,0.2995854,0.2437848,0.2306384,4.57792,4.55438,4.13937,2.95625,10,48,10.1125,6.9,12.8,734.4875,734.1,735.1,755.825,755.3,756.6,-3.469446951953614e-18,-0.7,0.7,33.0,14.0,63.0,4.5,1,9,0.0,0.0,0.0,15.428571428571429,9.0,19.0,6.8,6.6,8.2,15.825,13.7,17.1,-7.225,-14.1,1.4,1.2,0.2437848,0.01,0
266,2021-04-29,0.2206263,0.2983352,0.2427528,0.2296043,4.55,4.33437,3.87104,2.87854,10,48,10.5625,6.4,15.7,730.6374999999999,729.0,732.4,751.8,750.0,753.7,-0.3875,-2.0,1.9,49.875,23.0,91.0,3.0,1,6,0.0,0.0,0.0,12.875,8.0,16.0,6.8375,6.4,7.1,15.625,13.7,16.9,-1.6875,-10.0,5.3,5.2,0.2427528,0.01,0
267,2021-04-30,0.225353,0.2983086,0.2422482,0.2286907,3.84646,3.88146,3.64167,2.85229,10,48,6.8625,4.0,10.6,733.1,731.2,735.1,754.625,752.8,756.7,0.425,-0.4,1.5,71.5,49.0,87.0,2.0,1,3,0.0,0.0,0.0,7.714285714285714,7.0,12.0,3.9125,3.9,4.0,12.86,10.6,16.9,1.625,0.1,3.3,7.5,0.2422482,0.01,0
268,2021-05-01,0.2264093,0.300121,0.2421452,0.2276994,4.54917,4.15708,3.53458,2.69271,10,48,9.175,2.0,14.0,736.075,734.4,739.2,757.6125,756.0,760.7,0.5625,-0.3,1.9,55.875,29.0,92.0,2.25,1,4,0.0,0.0,0.0,7.375,5.0,9.0,1.9142857142857144,1.6,3.8,12.85,10.8,14.4,-0.2375,-3.7,1.3,0.0,0.2421452,0.01,0
269,2021-05-02,0.2257557,0.301233,0.2428881,0.2276477,5.47208,5.00312,4.17958,2.91646,10,48,11.5375,2.2,17.3,739.7375,738.3,741.5,761.225,759.5,763.0,-0.1124999999999999,-1.4,0.9,54.0,30.0,95.0,1.875,1,3,0.0,0.0,0.0,7.166666666666667,4.0,9.0,1.1833333333333331,1.1,1.6,16.0125,14.4,17.9,1.225,-0.4,3.9,0.0,0.2428881,0.01,0
270,2021-05-03,0.2225899,0.3001734,0.2428017,0.2277584,5.65188,5.26,4.57104,3.29563,10,48,15.75,10.8,20.2,734.4125,732.6,737.2,755.375,753.5,758.2,-0.575,-1.4,0.8,33.875,24.0,47.0,4.125,2,7,0.0,0.0,0.0,11.375,6.0,14.0,9.585714285714287,2.3,10.8,19.1625,17.9,20.6,-0.4875,-2.1,1.5,0.0,0.2428017,0.01,0
271,2021-05-04,0.2203015,0.2998227,0.2427909,0.2276554,6.17021,5.7825,5.00542,3.60708,10,48,12.475,9.6,15.6,732.6125,731.0,734.1,753.625,752.0,755.0,-0.2875,-1.4,1.1,53.125,35.0,80.0,4.25,3,6,0.0,0.0,0.0,14.428571428571429,11.0,17.0,9.95,9.5,10.8,19.887500000000003,17.3,20.6,2.7,-1.7,6.5,0.4,0.2427909,0.01,0
272,2021-05-05,0.2159215,0.2972913,0.2416613,0.2272092,5.435,5.31687,4.87,3.82917,10,48,12.7125,9.2,16.9,729.675,728.7,731.5,750.725,749.8,752.5,0.0125,-1.7,1.7,39.0,25.0,62.0,4.75,2,6,0.0,0.0,0.0,14.0,13.0,15.0,9.0,9.0,9.0,17.428571428571427,17.3,17.6,-1.4625,-3.9,2.6,0.0,0.2416613,0.01,0
273,2021-05-06,0.2159072,0.2977012,0.2412343,0.226409,6.45458,5.83125,5.01021,3.88354,10,48,18.1875,10.5,25.5,729.05,726.8,730.9,749.7625,747.4,751.9,-0.2624999999999999,-1.5,1.7,31.375,15.0,53.0,4.125,1,9,0.0,0.0,0.0,15.714285714285714,9.0,19.0,8.5625,8.5,9.0,22.625,17.6,26.2,-0.2999999999999999,-4.5,4.4,0.0,0.2412343,0.01,0
274,2021-05-07,0.2134746,0.2967182,0.2415698,0.2266242,6.22208,6.13792,5.60563,4.28667,10,48,10.725,9.0,12.6,725.8625,724.7,727.3,746.725,745.6,748.5,-0.4375,-2.5,1.9,70.5,56.0,81.0,3.5,2,5,0.0,0.0,0.0,12.375,10.0,19.0,8.6375,8.4,8.7,23.1,13.8,26.2,5.45,4.1,6.8,12.1,0.2415698,0.01,0
275,2021-05-08,0.222936,0.2951496,0.2399392,0.2256623,4.85479,5.03479,4.93271,4.31292,10,48,7.3125,5.8,9.4,724.0125,721.0,729.1,745.1875,742.0,750.5,0.3999999999999999,-3.2,2.5,81.0,62.0,93.0,5.625,5,7,0.0,0.0,0.0,12.25,10.0,14.0,6.8875,5.5,8.4,11.816666666666668,9.5,13.3,4.15,2.0,6.3,24.1,0.2399392,0.0100608,0
276,2021-05-09,0.2423711,0.3052104,0.2413846,0.2249803,5.46146,5.1625,4.70312,4.07958,10,48,10.25,4.5,16.1,733.75,730.3,736.7,755.2125,751.9,758.2,0.95,0.3,1.5,59.375,34.0,90.0,3.125,0,5,0.0,0.0,0.0,10.714285714285714,10.0,11.0,4.3500000000000005,4.2,5.4,15.25,10.1,16.7,1.5375,-0.7,5.1,0.8,0.2413846,0.01,0
277,2021-05-10,0.2334828,0.3035818,0.2403113,0.2178843,3.44313,3.58062,3.42146,2.97313,10,48,12.75,3.7,18.4,737.9125,737.1,739.5,759.225,758.5,760.7,0.35,-0.6,1.5,49.625,28.0,82.0,2.375,1,4,0.0,0.0,0.0,9.142857142857142,5.0,13.0,3.6,3.6,3.6,18.5375,16.7,19.9,1.15,-0.9,4.2,0.4,0.2403113,0.01,0
278,2021-05-11,0.250643,0.3055262,0.2561226,0.2138479,5.94298,5.57229,4.75173,3.85216,10,48,16.849999999999998,7.4,22.4,737.4375,733.9,740.4,758.475,754.5,761.5,-0.7,-2.9,0.6,44.25,19.0,91.0,3.0,1,5,0.0,0.0,0.0,9.0,4.0,13.0,4.533333333333334,3.7,4.7,21.475,19.9,22.9,2.2375,-2.8,6.2,0.2,0.2561226,0.01,0
279,2021-05-12,0.2549049,0.3040446,0.268123,0.2148017,9.15021,8.57458,7.41771,5.77792,10,48,17.75,13.8,22.1,734.25,733.0,735.5,755.0125,753.6,756.4,0.2,-1.0,1.3,37.0,15.0,68.0,5.0,2,7,0.0,0.0,0.0,14.0,11.0,15.0,12.028571428571428,7.4,12.8,22.9375,22.9,23.0,0.8250000000000002,-6.1,8.4,1.2,0.268123,0.01,0
280,2021-05-13,0.2469839,0.302155,0.2670791,0.2152189,9.28542,8.76646,7.61854,6.09583,10,48,18.75,13.2,23.6,736.675,735.4,737.7,757.475,756.1,758.5,0.1875,-1.4,1.1,52.625,27.0,87.0,3.0,2,4,0.0,0.0,0.0,9.875,7.0,15.0,12.975,12.8,13.0,23.65,23.0,24.4,7.6625,3.2,11.1,0.0,0.2670791,0.01,0
281,2021-05-14,0.2422897,0.3011006,0.2683673,0.2155347,10.36146,9.81521,8.69396,6.86,10,48,20.3125,14.6,24.7,734.5125,732.0,737.2,755.15,752.5,758.0,-0.525,-1.7,0.8,58.0,49.0,71.0,3.125,2,4,0.0,0.0,0.0,9.8,9.0,11.0,13.0,13.0,13.0,24.55,24.4,24.8,11.6375,8.7,13.6,0.0,0.2683673,0.01,0
282,2021-05-15,0.2391293,0.2985041,0.2678961,0.2155064,9.51125,9.52146,8.9,7.37833,10,48,13.025,7.4,19.1,736.3125,733.3,737.8,757.3,753.8,759.3,0.625,-0.7,1.7,67.25,42.0,96.0,2.625,1,6,0.0,0.0,0.0,9.714285714285714,5.0,12.0,11.075,7.2,13.4,24.183333333333334,21.1,24.8,6.65,0.9,12.4,2.8,0.2678961,0.01,0
283,2021-05-16,0.239341,0.2986904,0.2668658,0.2143472,10.26896,9.7025,8.66667,7.31417,10,48,14.9625,7.6,22.9,734.9875,732.8,737.2,756.0625,753.7,758.6,-0.55,-1.8,0.4,42.5,14.0,80.0,1.125,0,3,0.0,0.0,0.0,5.166666666666667,3.0,7.0,7.2,7.2,7.2,20.625,14.7,23.7,-0.0374999999999999,-6.6,4.4,0.0,0.2668658,0.01,0
284,2021-05-17,0.2360339,0.2991369,0.2677791,0.2145433,11.48667,10.81979,9.53729,7.71271,10,48,20.3,12.4,27.1,732.9142857142857,731.8,733.9,753.5428571428572,752.4,754.7,0.1999999999999999,-0.5,0.7,31.285714285714285,12.0,60.0,2.7142857142857144,2,4,0.0,0.0,0.0,7.428571428571429,6.0,8.0,8.120000000000001,7.2,8.6,26.014285714285712,23.7,27.9,0.4714285714285714,-4.7,4.9,0.0,0.2677791,0.01,0
285,2021-05-18,0.2317737,0.2990565,0.268711,0.2150914,12.54479,11.82208,10.44542,8.33104,10,48,24.7625,17.8,31.1,730.9875,729.1,732.5,751.225,749.2,752.9,-0.3,-1.5,1.2,21.25,12.0,30.0,4.0,2,6,0.0,0.0,0.0,11.125,8.0,14.0,16.125,11.6,17.5,29.8125,27.9,31.6,0.6,-1.6,2.3,0.0,0.268711,0.01,0
286,2021-05-19,0.228535,0.2999081,0.2699987,0.215756,14.04021,13.17083,11.51229,9.025,10,48,24.3875,18.9,30.0,731.55,730.2,732.8,751.775,750.4,753.1,0.25,-1.0,1.3,31.75,21.0,39.0,4.875,3,7,0.0,0.0,0.0,14.0,13.0,15.0,18.5125,17.5,18.8,31.1125,30.3,31.6,6.1125,4.7,8.8,0.0,0.2699987,0.01,0
287,2021-05-20,0.2233634,0.298711,0.2705586,0.2168641,14.40229,13.72708,12.26167,9.77188,10,48,23.3625,19.5,27.4,732.0875,731.2,732.6,752.35,751.5,752.8,-0.0125,-0.5,0.7,41.75,32.0,51.0,4.125,3,6,0.0,0.0,0.0,14.0,13.0,15.0,19.175,18.8,19.3,29.75,28.5,30.3,9.4,8.5,10.3,0.0,0.2705586,0.01,0
288,2021-05-21,0.2192748,0.2972806,0.2702498,0.2168564,14.54333,13.92104,12.56792,10.25271,10,48,22.7375,15.5,29.0,732.2375,731.2,732.9,752.6375,751.6,753.4,0.0124999999999999,-0.9,0.7,44.0,24.0,75.0,3.375,2,5,0.0,0.0,0.0,9.0,8.0,11.0,15.45,15.3,16.5,29.0875,28.5,29.8,8.7375,6.4,12.1,0.0,0.2702498,0.01,0
289,2021-05-22,0.215342,0.2961916,0.2701997,0.2168158,14.85146,14.25833,12.95917,10.66729,10,48,24.8375,18.0,31.3,731.875,730.4,733.0,752.1125,750.7,753.3,-0.125,-1.2,1.0,46.25,22.0,74.0,3.875,2,6,0.0,0.0,0.0,11.571428571428571,9.0,14.0,17.1875,15.3,17.8,30.9,29.8,32.0,11.375,7.1,13.6,0.0,0.2701997,0.01,0
290,2021-05-23,0.2067391,0.2899224,0.2680437,0.2164996,11.93292,12.54813,12.44146,10.95979,10,48,16.025,11.2,21.8,732.5,731.5,733.3,753.0625,751.6,754.2,0.1624999999999999,-0.7,0.7,69.0,38.0,92.0,3.875,2,7,0.0,0.0,0.0,12.875,10.0,14.0,14.9,11.1,20.2,29.642857142857142,23.7,32.0,9.5875,5.6,13.2,24.0,0.2680437,0.01,0
291,2021-05-24,0.2153219,0.2897871,0.2598585,0.2160904,10.38187,11.05604,11.4475,11.38458,10,48,12.25,8.4,15.6,730.8125,729.9,731.8,751.9375,751.0,753.1,-0.375,-1.1,0.2,54.375,30.0,93.0,4.25,2,7,0.0,0.0,0.0,13.625,9.0,17.0,10.2125,7.8,10.9,17.439999999999998,17.2,18.4,2.3875,-1.9,9.8,4.4,0.2598585,0.01,0
292,2021-05-25,0.2217799,0.293039,0.2558096,0.2151678,12.36333,12.4325,12.31167,12.2675,10,48,14.5,6.0,19.6,729.1875,728.8,729.8,750.175,749.8,750.6,-0.0125,-1.1,0.9,34.375,15.0,73.0,2.875,0,5,0.0,0.0,0.0,10.0,5.0,15.0,4.566666666666666,4.3,5.9,18.8125,17.2,20.1,-3.6,-8.1,1.5,0.0,0.2558096,0.01,0
293,2021-05-26,0.2242344,0.2959549,0.2569433,0.2143602,14.75458,14.27375,13.19146,12.01896,10,48,15.625,11.1,19.8,729.525,728.8,730.4,750.3,749.5,751.3,0.0749999999999999,-0.9,0.9,40.625,18.0,75.0,3.375,3,5,0.0,0.0,0.0,9.0,9.0,9.0,12.271428571428572,6.1,13.8,20.27142857142857,20.1,20.5,0.8374999999999999,-5.2,7.0,0.0,0.2569433,0.01,0
294,2021-05-27,0.2257299,0.2904156,0.2585461,0.2117115,14.78173,14.47635,13.51788,12.0025,10,48,16.6125,9.5,21.8,728.3625,727.0,729.4,749.15,747.8,750.4,-0.275,-1.3,0.8,45.125,22.0,82.0,2.125,1,3,0.0,0.0,0.0,7.4,7.0,9.0,7.8428571428571425,7.6,9.3,21.7,20.5,23.0,3.0,-0.8,6.7,0.0,0.2585461,0.01,0
295,2021-05-28,0.2240378,0.2848886,0.2585271,0.2097537,16.43083,16.37146,15.73771,14.22833,10,48,15.5375,12.9,18.9,728.825,728.0,729.8,749.5625,748.6,750.7,0.1999999999999999,-1.1,1.2,57.375,41.0,73.0,2.125,1,3,0.0,0.0,0.0,7.125,5.0,8.0,12.275,7.6,13.7,21.85,19.1,23.0,6.8875,3.3,8.7,0.0,0.2585271,0.01,0
296,2021-05-29,0.2226095,0.2838693,0.2566856,0.2105786,16.49175,16.16722,15.05608,13.55794,10,48,15.6875,8.0,22.7,731.7375,729.7,733.5,752.625,750.7,754.4,0.4624999999999999,-0.5,1.2,54.625,23.0,100.0,2.0,1,4,0.0,0.0,0.0,8.125,6.0,9.0,7.1375,6.9,8.8,21.4875,19.1,23.6,4.6,0.4,8.0,0.0,0.2566856,0.01,0
297,2021-05-30,0.2125564,0.2790195,0.2554006,0.2149617,18.54208,18.34021,17.27958,15.33188,10,48,17.4125,13.5,21.6,734.2,733.2,735.7,755.0,753.9,756.4,0.2142857142857142,-0.5,0.8,52.375,35.0,68.0,2.5,1,5,0.0,0.0,0.0,9.0,7.0,10.0,9.6,6.9,10.3,23.3125,22.8,23.6,7.2,3.6,10.6,1.2000000000000002,0.2554006,0.01,0
298,2021-05-31,0.2112511,0.2803741,0.2547755,0.2151126,19.82,19.10792,17.33438,14.94729,10,48,21.0,13.6,25.9,735.0375,733.6,736.3,755.6875,754.1,757.3,-0.25,-1.2,0.6,43.25,26.0,72.0,2.625,1,4,0.0,0.0,0.0,7.714285714285714,4.0,10.0,12.885714285714286,12.8,13.4,24.6875,22.8,26.4,7.0125,4.9,9.0,0.4,0.2547755,0.01,0
299,2021-06-01,0.2078038,0.2769386,0.2559351,0.2149649,19.35312,19.61437,18.97042,16.83708,10,48,17.3,11.3,23.1,735.1125,734.1,737.4,755.8375,754.6,758.5,0.4625,-0.4,1.3,64.0,28.0,96.0,3.0,0,6,0.0,0.0,0.0,12.5,12.0,13.0,14.025,11.2,14.7,25.5875,23.5,26.4,9.125,3.6,14.3,23.6,0.2559351,0.01,0
300,2021-06-02,0.2253619,0.2777233,0.2533471,0.2134055,16.37625,16.92375,17.16729,16.54417,10,48,14.225,13.2,16.0,733.8625,730.7,736.9,754.8125,751.6,757.7,-0.6875,-1.6,1.2,92.25,67.0,100.0,3.0,1,4,0.0,0.0,0.0,8.5,7.0,12.0,10.7,10.7,10.7,20.15,16.8,23.5,12.9,7.2,15.7,256.0,0.2533471,0.01,0
301,2021-06-03,0.2709721,0.2982799,0.2572769,0.2123401,15.30021,15.72875,15.83271,15.65812,10,48,13.55,12.3,15.7,728.5625,726.4,731.2,749.45,747.3,752.1,-0.6875,-1.6,-0.2,78.5,58.0,96.0,3.5,2,5,0.0,0.0,0.0,11.428571428571429,10.0,12.0,11.85,11.7,12.9,16.4375,16.0,16.8,9.6625,6.9,12.3,95.2,0.2572769,0.01,0
302,2021-06-04,0.2636543,0.2958344,0.2568608,0.2129283,14.44333,14.50979,14.20917,14.00396,10,48,14.1375,10.3,18.5,723.2,721.8,725.5,743.95,742.3,746.5,-0.575,-1.2,0.5,83.0,59.0,97.0,2.75,1,5,0.0,0.0,0.0,10.375,7.0,12.0,9.6125,9.5,10.4,18.725,16.7,20.3,11.1,9.6,12.5,2.6,0.2568608,0.01,0
303,2021-06-05,0.2616929,0.2932954,0.2583893,0.2128619,16.01688,16.02208,15.54687,14.81542,10,48,14.8375,12.4,17.9,724.3875,721.0,728.7,745.125,741.7,749.5,0.8625,-0.8,2.0,81.875,62.0,100.0,2.75,1,5,0.0,0.0,0.0,9.375,8.0,10.0,11.775,9.5,12.4,18.83333333333333,18.1,20.3,11.5375,10.3,12.7,34.7,0.2583893,0.01,0
304,2021-06-06,0.2564847,0.2932942,0.2563004,0.2139054,15.52563,15.32812,14.42521,13.2625,10,48,16.55,12.8,21.5,732.6625,729.4,736.6,753.525,750.2,757.5,0.9875,0.1,2.1,76.875,47.0,98.0,2.0,1,3,0.0,0.0,0.0,6.125,5.0,9.0,12.5,12.4,12.6,19.825,18.1,21.7,12.025,9.7,13.1,0.0,0.2563004,0.01,0
305,2021-06-07,0.2522103,0.2927851,0.2575418,0.2144826,18.84583,17.90375,16.01437,13.84854,10,48,18.7375,11.7,24.5,738.125,736.4,739.5,758.9875,757.4,760.3,0.3625,-0.5,1.1,66.0,38.0,100.0,1.125,1,2,0.0,0.0,0.0,7.285714285714286,5.0,9.0,10.585714285714284,10.4,11.7,23.8,21.7,25.7,11.225,9.3,13.4,32.0,0.2575418,0.01,0
306,2021-06-08,0.246744,0.2916279,0.2593109,0.2159714,20.85333,20.14,18.29646,15.20833,10,48,22.125,13.8,27.2,739.3375,738.0,740.8,760.025,758.5,761.5,-0.0333333333333333,-1.3,0.7,52.0,34.0,82.0,2.375,1,4,0.0,0.0,0.0,5.2,4.0,7.0,12.6,10.4,13.1,26.625,25.7,27.7,11.075,10.0,13.6,0.0,0.2593109,0.01,0
307,2021-06-09,0.2403992,0.2887818,0.2599427,0.216696,21.65875,21.24292,19.82333,16.84333,10,48,23.025,20.2,25.1,737.85,737.2,738.6,758.35,757.8,759.1,-0.0499999999999999,-0.6,0.6,63.125,57.0,70.0,2.75,1,4,0.0,0.0,0.0,7.5,5.0,8.0,18.775,13.1,20.0,27.2375,26.1,27.7,15.6,13.6,17.2,0.0,0.2599427,0.01,0
308,2021-06-10,0.2349276,0.2846393,0.2595593,0.2162958,21.08229,21.16167,20.485,18.23938,10,48,20.275,18.9,21.6,735.8375,734.1,737.5,756.3875,754.6,758.0,-0.3142857142857143,-1.3,0.3,86.125,72.0,97.0,2.25,1,3,0.0,0.0,0.0,7.375,6.0,8.0,18.95,18.2,20.4,25.0875,23.0,26.1,17.8,16.2,18.8,31.0,0.2595593,0.01,0
309,2021-06-11,0.2375693,0.2858601,0.2547589,0.2164538,18.91521,18.38167,17.17062,15.33708,10,48,22.0875,18.1,25.9,734.45,734.0,735.4,754.9875,754.5,755.9,0.125,-0.3,0.8,76.25,55.0,95.0,2.5,1,4,0.0,0.0,0.0,7.375,6.0,8.0,18.0125,18.0,18.1,24.175,21.8,26.3,17.3875,16.2,18.3,0.0,0.2547589,0.01,0
